Date,GS Expected Loss,GS Share Price,GS 6M-Implied Volatility,GS Market-Implied 1-Yr PD,GS Option-Implied DtD,WFC Expected Loss,WFC Share Price,WFC 6M-Implied Volatility,WFC Market-Implied 1-Yr PD,WFC Option-Implied DtD,VIX Index,S&P 500 Total Market Capitalization,Ln SPX Level,SPX Returns,History Line,MS Expected Loss,MS Share Price,MS 6M-Implied Volatility,MS Market-Implied 1-Yr PD,MS Option-Implied DtD,JPM Expected Loss,JPM Share Price,JPM 6M-Implied Volatility,JPM Market-Implied 1-Yr PD,JPM Option-Implied DtD,BAC Expected Loss,BAC Share Price,BAC 6M-Implied Volatility,BAC Market-Implied 1-Yr PD,BAC Option-Implied DtD,C Expected Loss,C Share Price,C 6M-Implied Volatility,C Market-Implied 1-Yr PD,C Option-Implied DtD,NY Expected Loss,NY Share Price,NY 6M-Implied Volatility,NY Market-Implied 1-Yr PD,NY Option-Implied DtD,STT Expected Loss,STT Share Price,STT 6M-Implied Volatility,STT Market-Implied 1-Yr PD,STT Option-Implied DtD,Industry Expected Losses - Capital Weighted ,Market-based Capital Ratio MCAR [Market Capitalization / National Banking Total Assets],Industry Market Value of Assets
1/3/2007,0.040212412,200.72,0.26798,0.016769345,4.508364352,0.000103501,35.74,0.16209,4.14E-05,9.327541241,0.1204,1416.6,7.256014913,0,1,0.066902131,67.754,0.26208,0.029040819,4.287960427,0.007936345,48.07,0.18704,0.003200125,6.585238198,0.001020173,53.33,0.15613,0.000408486,8.366166152,0.005498711,552.5,0.16522,0.002212226,7.356064898,0.000120021,42.0712,0.19353,4.80E-05,8.925686047,0.001319192,68.11,0.25201,0.000528374,22.90671574,0.019174412,0.210119362,5084.230171
1/4/2007,0.042016988,198.85,0.27095,0.017555938,4.452858933,0.00010246,35.8,0.16206,4.10E-05,9.33319663,0.1151,1418.34,7.257242453,0.001227539,2,0.066668848,67.9947,0.26208,0.028925215,4.289490573,0.00769072,48.19,0.18604,0.00310031,6.623326591,0.000959806,53.67,0.15535,0.000384291,8.418403434,0.005635685,550.6,0.16575,0.002267662,7.328649518,0.000105788,41.9864,0.19168,4.23E-05,9.006705071,7.42E-05,68.61,0.20151,2.97E-05,22.90671569,0.019545625,0.209726199,5081.392325
1/5/2007,0.041767247,199.05,0.27052,0.017446897,4.460589577,0.000103025,35.6,0.1618,4.12E-05,9.335066101,0.1214,1409.71,7.251139288,-0.006103164,3,0.067520686,67.1231,0.26208,0.02934834,4.283946647,0.008660883,47.79,0.18999,0.003494842,6.476832315,0.001069087,53.24,0.15698,0.000428093,8.318182343,0.006159442,547.7,0.16847,0.002479705,7.204473131,0.000126009,41.785,0.19379,5.04E-05,8.896571875,8.37E-05,68.4,0.20292,3.35E-05,22.90671572,0.019929128,0.208950735,5076.259248
1/8/2007,0.039047098,203.73,0.26671,0.016262969,4.539759149,0.000118787,35.5,0.16347,4.75E-05,9.233190306,0.12,1412.84,7.253357142,0.002217854,4,0.067120683,67.5299,0.26208,0.029149308,4.2865351,0.007987826,47.95,0.18707,0.003221056,6.581503784,0.001140046,53.45,0.15863,0.000456539,8.237854496,0.006418698,550.5,0.17054,0.002584674,7.122608628,0.00013043,41.9546,0.19452,5.22E-05,8.873310699,0.000107571,69.12,0.20705,4.30E-05,22.90671569,0.01945621,0.21032826,5086.023619
1/9/2007,0.039557248,204.08,0.2679,0.016484422,4.520740808,0.000102594,35.59,0.16173,4.10E-05,9.338448945,0.1191,1412.11,7.252840319,-0.000516823,5,0.067275268,67.3721,0.26208,0.029226153,4.285531682,0.007353316,47.75,0.18349,0.00296331,6.705358053,0.001049633,53.5,0.15696,0.000420295,8.326991814,0.006471538,545.7,0.16995,0.002606171,7.137727739,0.000165799,41.7744,0.1977,6.63E-05,8.719996999,0.000136229,68.85,0.21021,5.45E-05,22.90671572,0.019590487,0.209534429,5080.866693
1/10/2007,0.036729719,208.11,0.26346,0.015259875,4.610325249,9.67E-05,35.48,0.1608,3.87E-05,9.385178132,0.1147,1414.85,7.254778797,0.001938479,6,0.066942505,67.7125,0.26208,0.029060846,4.287696529,0.006446985,48.1,0.17924,0.00259569,6.872507049,0.000981383,53.58,0.15568,0.000392939,8.397858028,0.00660716,541.3,0.1699,0.002661226,7.131001235,0.000118191,41.997,0.19321,4.73E-05,8.936018514,9.89E-05,69.43,0.20615,3.96E-05,22.90671568,0.01902808,0.209684409,5082.445125
1/11/2007,0.034745292,211.88,0.26056,0.014404911,4.674256608,8.03E-05,35.54,0.15859,3.21E-05,9.519991235,0.1087,1423.83,7.261105703,0.006326905,7,0.06630188,68.3766,0.26208,0.028743774,4.291916087,0.006352562,48.31,0.1791,0.002557422,6.88276992,0.000915838,53.26,0.15382,0.000366671,8.489675567,0.006056493,541.7,0.16669,0.002438139,7.269143708,0.000100472,42.3998,0.19158,4.02E-05,9.036360512,5.42E-05,70.69,0.19931,2.17E-05,22.90671571,0.018253158,0.210664128,5089.411341
1/12/2007,0.029233706,213.99,0.2489,0.012049526,4.900597212,9.14E-05,35.51,0.16014,0.000036559,9.425852922,0.1015,1430.73,7.265940083,0.00483438,8,0.065915072,68.7833,0.26208,0.028553062,4.294497611,0.006187972,47.99,0.17754,0.002490766,6.93572694,0.000847821,53.38,0.15244,0.000339416,8.57021424,0.005372394,543.8,0.16271,0.00216131,7.451352525,8.92E-05,42.7496,0.19049,3.57E-05,9.109196683,5.56E-05,71.15,0.20003,2.22E-05,22.90671575,0.016691496,0.211455609,5094.936506
1/16/2007,0.031753215,213.59,0.25455,0.013122789,4.790458561,6.82E-05,36.23,0.15775,2.73E-05,9.617032139,0.1074,1431.9,7.266757513,0.00081743,9,0.066111899,68.5758,0.26208,0.028650037,4.293180787,0.005722852,48.39,0.17552,0.002302458,7.025054285,0.000742475,53.44,0.14992,0.000297211,8.716142578,0.00478616,547.7,0.15939,0.001924348,7.614891702,6.75E-05,42.898,0.18712,2.70E-05,9.28234741,5.45E-05,71.02,0.19966,2.18E-05,22.90671569,0.016875282,0.212150098,5099.426355
1/17/2007,0.029381073,213.23,0.24897,0.012112158,4.896567538,4.73E-05,36.27,0.15359,1.89E-05,9.880257452,0.1059,1430.62,7.265863196,-0.000894317,10,0.066293944,68.3849,0.26208,0.028739856,4.291968793,0.005080848,48.43,0.17129,0.002042858,7.197045577,0.000753318,53.32,0.15003,0.000301555,8.706010302,0.004656247,543.9,0.15768,0.00187197,7.689267179,5.97E-05,42.6648,0.18527,2.39E-05,9.360591746,3.75E-05,72.06,0.19603,1.50E-05,22.88171111,0.016308382,0.211587708,5096.041312
1/18/2007,0.028215645,209.68,0.2449,0.011617583,4.965321417,3.94E-05,36.2,0.15145,1.57E-05,10.01499003,0.1085,1426.37,7.262888034,-0.002975161,11,0.067234524,67.4136,0.26208,0.029205891,4.285795772,0.004681231,48.15,0.16799,0.00188145,7.331486264,0.000672587,53.29,0.14781,0.000269216,8.835818435,0.003962751,543.9,0.15221,0.001592186,7.96559785,4.78E-05,43.3962,0.18392,1.91E-05,9.489122068,3.78E-05,71.58,0.19572,1.51E-05,22.88171108,0.015755661,0.210897292,5090.67608
1/19/2007,0.027708092,210.29,0.24391,0.011402521,4.987656236,2.82E-05,36.04,0.14763,1.13E-05,10.2626825,0.104,1430.5,7.265779312,0.002891278,12,0.066999103,67.6544,0.26208,0.029088933,4.287327033,0.004266583,48.76,0.16615,0.001714068,7.427947385,0.000488062,53.59,0.14235,0.00019532,9.184582112,0.003105814,545,0.14454,0.00124699,8.390448621,1.39E-05,43.481,0.17062,5.54E-06,10.23447642,3.74E-05,71.54,0.19555,1.49E-05,22.88171106,0.015130832,0.211286139,5094.301989
1/22/2007,0.026791175,212.97,0.24268,0.011014552,5.022549974,2.16E-05,35.75,0.14445,8.63E-06,10.46734031,0.1077,1422.96,7.260494488,-0.005284824,13,0.065563515,69.1569,0.26208,0.028380203,4.296866425,0.003787491,49.66,0.16411,0.001520845,7.543002156,0.000354183,53.65,0.1369,0.000141724,9.552268533,0.003064096,546.8,0.1445,0.00123016,8.397011603,2.08E-05,43.2266,0.17439,8.31E-06,9.996571205,3.73E-05,70.6,0.19472,1.49E-05,22.88171105,0.014752932,0.212109727,5100.254087
1/23/2007,0.027243246,212.64,0.24366,0.011205716,5.001171711,1.53E-05,36.01,0.14155,6.13E-06,10.70125389,0.1034,1427.99,7.26402314,0.003528652,14,0.066104005,68.5841,0.26208,0.028646145,4.293233471,0.003423193,49.83,0.16134,0.001374064,7.676859037,0.000289973,53.32,0.13252,0.000116023,9.842686741,0.003288287,544.9,0.14632,0.001320442,8.288145087,2.04E-05,43.0146,0.17394,8.18E-06,10.0084766,3.82E-05,70.79,0.19518,1.53E-05,22.88171107,0.01500426,0.21165196,5098.411085
1/24/2007,0.023617435,220.1,0.23727,0.009677546,5.163091754,7.64E-06,36.56,0.13611,3.06E-06,11.17156283,0.0989,1440.13,7.272488666,0.008465526,15,0.064537064,70.2692,0.26208,0.027878024,4.303909074,0.002869048,50.36,0.15715,0.00115099,7.895451399,0.000370513,53.2,0.13641,0.00014826,9.557905727,0.003275496,548.3,0.14691,0.001315217,8.262735198,1.42E-05,43.3326,0.17064,5.67E-06,10.22335532,3.23E-05,71.71,0.19399,1.29E-05,22.88171112,0.014070821,0.213880306,5114.224034
1/25/2007,0.031143178,213.07,0.25298,0.012862408,4.818402069,1.68E-05,36.08,0.14256,6.74E-06,10.63063089,0.1122,1423.9,7.261154865,-0.011333801,16,0.066421132,68.2521,0.26208,0.028802681,4.291125376,0.003766948,50.21,0.16497,0.00151255,7.517440641,0.000795125,52.4,0.14919,0.000318303,8.714108866,0.004231305,539.3,0.15342,0.001700599,7.892139285,1.69E-05,42.9722,0.17191,6.75E-06,10.12383274,3.41E-05,70.22,0.19333,1.36E-05,22.88171112,0.016407462,0.210637068,5091.716811
1/26/2007,0.032807462,213.5,0.25688,0.013573592,4.746702883,1.56E-05,36.03,0.14177,6.26E-06,10.6861399,0.1113,1422.18,7.259946185,-0.00120868,17,0.066500854,68.169,0.26208,0.028842091,4.290598118,0.004290742,49.7,0.16812,0.001723782,7.364069705,0.000679072,52.04,0.14558,0.000271814,8.918608872,0.003652485,546.7,0.15007,0.001467082,8.085121265,1.58E-05,42.7496,0.17092,6.30E-06,10.16750757,2.26E-05,70.07,0.18854,9.05E-06,22.88171112,0.016451195,0.211630685,5098.308875
1/29/2007,0.032304577,211.04,0.25487,0.013358483,4.77574005,2.11E-05,35.95,0.14457,8.45E-06,10.47331723,0.1145,1420.62,7.258848675,-0.00109751,18,0.067307895,67.3389,0.26208,0.029242385,4.285320392,0.004282787,49.47,0.16763,0.001720579,7.379922283,0.000843017,51.46,0.14894,0.000337492,8.699114,0.004446166,540.6,0.15538,0.001787254,7.795441279,0.000310929,42.315,0.20866,0.00012441,8.304491397,2.08E-05,69.64,0.18724,8.31E-06,22.88171108,0.016882748,0.209924178,5086.66468
1/30/2007,0.032993601,208.78,0.25558,0.013653403,4.754760242,2.27E-05,35.9,0.1452,9.08E-06,10.42422815,0.1096,1428.82,7.264604208,0.005755533,19,0.066821519,67.837,0.26208,0.029000848,4.288488153,0.004062605,50.18,0.16727,0.001631746,7.413334875,0.000741835,52.12,0.14741,0.000296955,8.810435056,0.004040276,542.7,0.15257,0.001623475,7.94370991,2.10E-05,42.3468,0.17332,8.41E-06,9.9999026,2.30E-05,70.24,0.18885,9.18E-06,22.88171108,0.016718098,0.21028655,5088.788615
1/31/2007,0.033185708,212.16,0.25724,0.013735607,4.735530884,2.21E-05,35.92,0.14495,8.82E-06,10.44366875,0.1042,1438.24,7.271175423,0.006571215,20,0.065970074,68.7252,0.26208,0.028580147,4.294128959,0.003648219,50.93,0.1653,0.001464688,7.520352541,0.00068653,52.58,0.1466,0.000274801,8.873806295,0.003519072,551.3,0.14981,0.001413244,8.10959183,2.07E-05,42.4104,0.17324,8.27E-06,10.00876552,2.16E-05,71.05,0.18885,8.62E-06,22.88171105,0.016351815,0.212576033,5104.411736
2/1/2007,0.032430221,212,0.2555,0.013412197,4.767235764,2.44E-05,35.87,0.14589,9.76E-06,10.37274688,0.1031,1445.94,7.276514908,0.005339485,21,0.065146227,69.6051,0.26208,0.0281756,4.299706514,0.003278536,51.21,0.1626,0.001315779,7.65229554,0.000540921,52.84,0.14253,0.000216486,9.135724649,0.004145536,547.3,0.15437,0.001665821,7.861231436,2.32E-05,42.58,0.17466,9.26E-06,9.938604432,1.42E-05,71.77,0.185,5.67E-06,22.8817111,0.016435833,0.212282201,5102.524361
2/2/2007,0.031301634,213.43,0.25347,0.012930005,4.810321603,2.74E-05,35.86,0.14706,1.10E-05,10.28950125,0.1008,1448.39,7.278207874,0.001692966,22,0.06500058,69.7629,0.26208,0.028104333,4.30070516,0.003988843,50.93,0.16805,0.001601985,7.397288158,0.000557398,52.74,0.14293,0.000223084,9.106890128,0.003927567,546.6,0.15243,0.001577946,7.959719993,2.14E-05,43.216,0.17467,8.55E-06,9.979852467,1.53E-05,71.75,0.18576,6.11E-06,22.88171104,0.016108081,0.212446972,5103.809623
2/5/2007,0.031260793,212.55,0.25306,0.012912596,4.815092184,1.93E-05,35.69,0.14323,7.70E-06,10.5520507,0.1055,1446.99,7.277240816,-0.000967058,23,0.065594623,69.1237,0.26208,0.02839548,4.29665594,0.00367782,50.96,0.1656,0.001476615,7.507472576,0.000485029,52.88,0.14062,0.000194106,9.261140453,0.00383299,547.5,0.15181,0.001539805,7.994245008,1.50E-05,43.7672,0.17175,5.98E-06,10.18609761,4.35E-05,67.08,0.19343,1.74E-05,22.88171103,0.016099897,0.211721153,5098.92792
2/6/2007,0.031321612,214.65,0.2515,0.012938666,4.828992392,1.92E-05,35.9,0.14356,7.69E-06,10.5433124,0.1065,1448,7.277938573,0.000697757,24,0.065703719,69.0075,0.26208,0.028449087,4.295919126,0.003586778,51,0.16491,0.001439931,7.539880384,0.000475531,53.21,0.14076,0.000190303,9.262862405,0.003284935,549.5,0.14725,0.001318993,8.246427124,1.09E-05,44.1064,0.16909,4.35E-06,10.36906694,3.72E-05,68.17,0.19253,1.49E-05,22.88171104,0.015896406,0.21154578,5131.484546
2/7/2007,0.031555252,213.55,0.25163,0.013038425,4.822793619,1.93E-05,35.88,0.14356,7.72E-06,10.54183629,0.1032,1450.02,7.279332628,0.001394055,25,0.065617972,69.0988,0.26208,0.02840695,4.296498067,0.003459771,51.21,0.1642,0.001388764,7.577729932,0.000425799,53.36,0.13904,0.000170392,9.382473177,0.003314143,549.5,0.14753,0.001330752,8.230776073,8.76E-06,44.1276,0.16707,3.50E-06,10.49587104,2.73E-05,68.67,0.1894,1.09E-05,22.88171104,0.0159387,0.21152822,5131.213222
2/8/2007,0.03066083,213.9,0.24971,0.012656912,4.861063758,3.76E-05,35.56,0.1499,1.50E-05,10.0733037,0.1044,1448.31,7.278152638,-0.00117999,26,0.065946492,68.7501,0.26208,0.028568533,4.294286958,0.004107766,50.93,0.16897,0.001649942,7.357011748,0.000443953,53.32,0.13971,0.00017766,9.336145207,0.003963353,544.4,0.15228,0.001592421,7.962641809,1.37E-05,44.0746,0.17131,5.50E-06,10.23259551,2.71E-05,68.23,0.18894,1.08E-05,22.88171112,0.016180897,0.210572283,5124.913339
2/9/2007,0.033686364,213.28,0.25631,0.013950369,4.733840354,4.31E-05,35.36,0.15108,1.73E-05,9.980524642,0.111,1438.06,7.271050262,-0.007102376,27,0.066773237,67.8868,0.26208,0.02897692,4.288804743,0.004798748,50.42,0.17307,0.001928828,7.170608748,0.000587433,52.99,0.14427,0.000235112,9.030393529,0.006055356,534,0.16512,0.002437873,7.32195187,2.11E-05,44.0428,0.17565,8.45E-06,9.977718177,2.28E-05,68.35,0.18712,9.11E-06,22.88171108,0.018094201,0.208604002,5111.740857
2/12/2007,0.03535255,211.13,0.25917,0.014666336,4.674558215,8.29E-05,35.6,0.15908,3.32E-05,9.494680005,0.1161,1433.37,7.267783594,-0.003266668,28,0.067999847,66.6416,0.26208,0.02958757,4.280879846,0.005037804,50.44,0.17472,0.002025399,7.103363068,0.000644581,53.04,0.14608,0.000257999,8.920099175,0.006730658,534.3,0.16921,0.002711463,7.145578454,3.00E-05,44.6152,0.18018,1.20E-05,9.762676559,1.60E-05,68.33,0.18334,6.40E-06,22.88171112,0.018936485,0.208273981,5109.120187
2/13/2007,0.032936858,212.53,0.25437,0.013629194,4.767442463,7.88E-05,35.87,0.15891,3.15E-05,9.522874848,0.1034,1444.26,7.275352359,0.007568765,29,0.066114256,67.4468,0.26208,0.028651199,4.293165058,0.00423652,50.95,0.16998,0.001701877,7.313780442,0.000442335,53.73,0.14025,0.000177012,9.313794104,0.006092412,537.1,0.16597,0.002452795,7.290839561,3.05E-05,45.0286,0.18092,1.22E-05,9.748342691,1.50E-05,68.9,0.18319,6.02E-06,22.88171107,0.017749186,0.209749385,5108.741563
2/14/2007,0.031775343,217.4,0.25352,0.013132307,4.799688006,5.75E-05,36.01,0.15539,2.30E-05,9.74813365,0.1023,1455.3,7.282967344,0.007614985,30,0.065234252,68.3683,0.26208,0.028218709,4.299104818,0.004118309,51.42,0.16991,0.001654187,7.32813791,0.000344939,54.05,0.13647,0.000138023,9.582653647,0.004840207,541.8,0.15857,0.001946304,7.64119932,2.89E-05,45.4738,0.18092,1.16E-05,9.775759225,1.42E-05,70.08,0.18362,5.69E-06,22.8817111,0.016727424,0.211729936,5122.573216
2/15/2007,0.030834479,216.82,0.25117,0.012730841,4.842644569,3.99E-05,36.01,0.15128,1.59E-05,10.01297255,0.1022,1456.81,7.284004393,0.001037049,31,0.064875934,68.7501,0.26208,0.028043401,4.301562867,0.004140129,51.21,0.16971,0.00166299,7.331702639,0.000300882,53.85,0.13392,0.000120389,9.758190416,0.004203823,542.1,0.15378,0.001689445,7.879875608,1.21E-05,45.9084,0.17239,4.83E-06,10.28740429,8.66E-06,70.59,0.17912,3.47E-06,22.88171107,0.01614337,0.211829621,5123.166895
2/16/2007,0.030151021,216.92,0.24963,0.012439702,4.8728579,0.000051073,35.76,0.15363,2.04E-05,9.842566176,0.1002,1455.54,7.283132245,-0.000872148,32,0.065234252,68.3683,0.26208,0.028218709,4.299104818,0.004132243,51.25,0.16972,0.001659809,7.332236983,0.000282932,54.05,0.13322,0.000113205,9.816429539,0.004591437,541,0.15657,0.001845877,7.7370641,1.23E-05,45.76,0.17239,4.92E-06,10.27788358,1.32E-05,70.17,0.18292,5.28E-06,22.88171112,0.016247344,0.211529178,5121.176715
2/20/2007,0.027324615,220.94,0.24437,0.011240112,4.99161222,3.53E-05,35.94,0.14984,1.41E-05,10.10425513,0.1024,1459.68,7.285972513,0.002840268,33,0.064498274,69.1569,0.26208,0.02785912,4.304178992,0.00371508,51.63,0.16709,0.001491619,7.456961211,0.000188876,54.05,0.12692,7.56E-05,10.30369322,0.004466091,541.9,0.1558,0.001795263,7.777272631,3.17E-05,45.7812,0.18232,1.27E-05,9.719389018,4.87E-06,70.65,0.17409,1.95E-06,22.78527456,0.015491921,0.212554381,5128.325722
2/21/2007,0.0278887,220.15,0.24545,0.011478947,4.966940161,3.09E-05,36.18,0.14884,1.24E-05,10.18919055,0.102,1457.63,7.284567108,-0.001405405,34,0.064590381,69.0573,0.26208,0.027904018,4.30353852,0.003995142,51.65,0.16936,0.001604513,7.357495751,0.000236908,53.91,0.13019,9.48E-05,10.0399058,0.004809555,537.5,0.15747,0.001934031,7.685256283,3.64E-05,45.2936,0.18326,1.45E-05,9.639997971,6.55E-06,70.1,0.17632,2.62E-06,22.78527451,0.015830792,0.211607418,5121.941889
2/22/2007,0.027246873,218.97,0.24348,0.011207261,5.003045074,3.10E-05,36.21,0.14891,1.24E-05,10.1865273,0.1018,1456.38,7.283709184,-0.000857924,35,0.064930223,68.692,0.26208,0.028069933,4.301188947,0.00436663,51.64,0.17214,0.001754361,7.238437119,0.000313521,53.7,0.13437,0.000125448,9.720326369,0.00493109,535.9,0.15802,0.001983161,7.655046869,3.14E-05,45.3254,0.18164,1.26E-05,9.727923723,6.58E-06,70.11,0.17638,2.63E-06,22.78527455,0.015814101,0.211108798,5118.438506
2/23/2007,0.030959174,216.5,0.24949,0.012784168,4.857045897,4.66E-05,35.63,0.15239,1.86E-05,9.913594447,0.1058,1451.19,7.280139188,-0.003569995,36,0.066453465,67.2144,0.26208,0.028818662,4.290911404,0.005468537,51.03,0.17852,0.00219951,6.965745091,0.000498474,52.86,0.14108,0.000199489,9.230282164,0.005173677,537.7,0.1601,0.002081129,7.559435543,3.56E-05,45.0604,0.18271,1.42E-05,9.654782927,1.33E-05,69.22,0.18243,5.31E-06,22.7852745,0.017003617,0.20944923,5133.534269
2/26/2007,0.034831457,214,0.25725,0.014442251,4.702456485,5.68E-05,35.67,0.15469,2.27E-05,9.768942751,0.1115,1449.38,7.278891158,-0.001248031,37,0.068491312,65.1806,0.26208,0.029833875,4.277771857,0.005948973,50.81,0.18106,0.002393907,6.863036294,0.000555739,52.79,0.14295,0.000222419,9.107249763,0.007013061,526.8,0.1691,0.002826245,7.132961278,5.14E-05,44.7954,0.18675,2.05E-05,9.433740686,5.29E-05,68.4,0.19728,2.11E-05,22.7852745,0.019064872,0.206715385,5120.305871
2/27/2007,0.050993709,199.76,0.28468,0.021515678,4.207423181,0.006289273,34.39,0.24436,0.002531665,6.128039166,0.1831,1399.04,7.243541566,-0.035349592,38,0.072440204,61.5364,0.26208,0.031849,4.254081476,0.011013977,49.22,0.20244,0.004454916,6.105815881,0.003954992,50.8,0.18551,0.001588287,6.967462532,0.014301704,506,0.19681,0.005805881,6.092289771,0.000491139,43.0782,0.21789,0.000196552,7.996154785,0.00022442,65.2,0.21472,8.98E-05,22.7852745,0.027353811,0.199248035,5068.981474
2/28/2007,0.04483364,201.75,0.27344,0.018790321,4.386513693,0.000173075,34.7,0.1672,0.000069242,8.97600785,0.1542,1406.82,7.249087117,0.005545551,39,0.071699878,62.1922,0.26208,0.031466134,4.25835865,0.010729035,49.39,0.20159,0.004338401,6.135052909,0.002501286,50.83,0.17306,0.001003026,7.473928921,0.012787651,503.7,0.19075,0.005183571,6.281666168,0.000523353,43.0676,0.21905,0.000209451,7.953255585,0.000293357,65.51,0.21945,0.000117377,22.78527455,0.024989763,0.199434835,5070.025998
3/1/2007,0.043609982,199.66,0.27016,0.018253579,4.433242382,0.000271496,34.66,0.17369,0.000108628,8.638137916,0.1582,1403.17,7.246489242,-0.002597875,40,0.071542324,62.3333,0.26208,0.031384965,4.259278248,0.011194636,49.2,0.2034,0.004528816,6.07996167,0.002914663,50.38,0.17647,0.001169277,7.31741954,0.011596402,510.8,0.1875,0.004694838,6.403635399,0.000205603,42.9086,0.20301,8.23E-05,8.572659764,0.00019545,65.83,0.21315,7.82E-05,22.78527455,0.024077613,0.200196975,5073.862377
3/2/2007,0.04595874,195.67,0.27325,0.019285962,4.370748706,0.000361805,34.44,0.17785,0.000144774,8.424400212,0.1861,1387.17,7.235020979,-0.011468262,41,0.073136418,60.9304,0.26208,0.032211291,4.250123657,0.012946712,48.19,0.20825,0.005247015,5.918166334,0.003303349,50.01,0.17939,0.001325724,7.188510648,0.014324747,499.7,0.19562,0.005815722,6.118198775,2.67E-05,42.1984,0.17574,1.07E-05,9.856249908,0.000375164,65.08,0.22329,0.000150122,22.7852745,0.026330713,0.197142995,5053.280229
3/5/2007,0.051484013,190,0.28168,0.021735549,4.222814373,0.000842809,34.03,0.19206,0.000337408,7.777993959,0.1963,1374.12,7.225568805,-0.009452174,42,0.074864188,59.4694,0.26208,0.033120037,4.240559724,0.018937123,47.54,0.22638,0.007722144,5.432191617,0.004605631,49.64,0.18869,0.00185079,6.824871519,0.017870742,492.5,0.20603,0.007281658,5.79693022,0.000451594,41.5412,0.21402,0.000180719,8.057573431,0.000427076,64.39,0.22492,0.000170903,22.78527455,0.029936458,0.194463676,5034.927961
3/6/2007,0.045746452,197.37,0.27352,0.01919226,4.371702078,0.000522492,34.66,0.18439,0.000209106,8.138464137,0.1596,1395.41,7.240943558,0.015374753,43,0.072992399,61.055,0.26208,0.032136167,4.250937339,0.011694215,48.52,0.20417,0.004733349,6.043173961,0.002466838,50.94,0.17286,0.000989178,7.485587849,0.011134345,505.8,0.18457,0.004505988,6.495933183,0.000285476,42.156,0.2071,0.000114223,8.361397742,0.000201141,65.88,0.21365,8.05E-05,22.7852745,0.024446959,0.198736992,5063.883633
3/7/2007,0.046348124,195.59,0.27399,0.019457561,4.358696353,0.000543416,34.32,0.18448,0.000217484,8.114608873,0.1524,1391.97,7.238475289,-0.002468269,44,0.0726678,61.3372,0.26208,0.031967194,4.252780859,0.010652285,48.36,0.19978,0.004307059,6.172628079,0.002523622,50.59,0.17294,0.001012005,7.472540628,0.009454644,502.2,0.17638,0.003820274,6.790500274,0.001764514,41.5624,0.24282,0.000707054,7.102915192,0.000173535,65.24,0.21073,6.94E-05,22.7852745,0.023624682,0.197612027,5056.370369
3/8/2007,0.0432975,199.94,0.26964,0.018116664,4.442668941,0.00050568,34.51,0.18356,0.000202374,8.166457677,0.1429,1401.89,7.245576605,0.007101316,45,0.071247419,62.599,0.26208,0.031233326,4.261008483,0.009315298,48.74,0.19479,0.003761356,6.338884478,0.002109213,50.77,0.16863,0.00084547,7.668588315,0.009608097,505,0.1777,0.00388267,6.745513106,1.33E-05,41.732,0.16793,5.31E-06,10.28232798,0.000172126,65.53,0.21089,6.89E-05,22.78527455,0.022818019,0.199101707,5066.862633
3/9/2007,0.043616351,201.7,0.27098,0.018256173,4.426179644,0.000557578,34.5,0.18525,0.000223156,8.091374355,0.1409,1402.85,7.246261161,0.000684555,46,0.070709348,63.0887,0.26208,0.030957618,4.264195961,0.009224779,48.82,0.19453,0.003724462,6.349068592,0.002070066,50.95,0.16843,0.000829745,7.682752622,0.008996108,503.3,0.17444,0.003633369,6.868203122,0.000269202,41.573,0.20527,0.00010771,8.402853998,0.000262868,65.32,0.21742,0.000105175,22.7852745,0.022517166,0.199158195,5067.588114
3/12/2007,0.040482574,202.6,0.26493,0.016887503,4.53011896,0.000639443,34.53,0.18776,0.000255941,7.984931157,0.1399,1406.6,7.248930724,0.002669563,47,0.070655036,63.1385,0.26208,0.030929858,4.26451992,0.008892311,48.84,0.19307,0.003589021,6.397511488,0.001912925,51.09,0.1667,0.000766638,7.766455042,0.009395949,503.6,0.17641,0.003796261,6.792093455,0.000285647,41.6578,0.20636,0.000114291,8.363272898,0.000366188,64.62,0.22239,0.000146529,22.7852745,0.022042616,0.199282534,5068.564113
3/13/2007,0.050817271,199.03,0.28406,0.021437178,4.214434975,0.001774568,33.47,0.20687,0.00071109,7.19167522,0.1813,1377.95,7.228352166,-0.020578557,48,0.074425606,59.8347,0.26208,0.03288803,4.242953604,0.01919367,46.7,0.22567,0.007828875,5.433653283,0.004522634,49.46,0.18786,0.001817286,6.850454978,0.015701294,487.5,0.19788,0.006384204,6.026887102,0.000627588,40.3964,0.21833,0.000251193,7.83668893,0.000556786,62.28,0.22767,0.000222838,22.78527449,0.028690357,0.194340197,5035.865524
3/14/2007,0.048536005,200.15,0.2801,0.020423913,4.277395843,0.002482637,33.65,0.21542,0.000995528,6.915361949,0.1727,1387.17,7.235020979,0.006668813,49,0.072743947,61.2708,0.26208,0.03200679,4.252347192,0.021997952,47.3,0.2345,0.008998744,5.239801317,0.005831832,49.77,0.19651,0.002346444,6.556432219,0.018559269,490.8,0.20783,0.00756758,5.743877127,0.00078024,40.7992,0.22327,0.00031234,7.684674393,0.000518671,63.11,0.2272,0.000207576,22.78527455,0.02974195,0.195630475,5044.45946
